masked_acct,MoodysUVIDiffCOFromOrig,VehicleValueBlackBook,FinancedAmt,PaymentAmt,TotalDownPmt,ChargeOffMOB,FICOScore,true_recovery_rate
28b5bda66bbd531aa8b3c01ef982cbda,-4.96,14000,19144,425.9,1075,9,,0.6737
28b984fd9fa3a9c5f684f0d973a089a3,0.88,15925,20228.5703,525.2,5000,8,,0.8716
28bdbbc042767796f441d07b80710c28,-8.46,16875,19286.1504,561.45,1900,20,520,0.3144
28bdd5461c94721d8c5735662736d117,-1.65,12550,14721.6104,351.41,3000,9,530,0.7741
28c4688f0a537e1f4530c2ed81319280,-3.5,13350,22133.8105,508.55,1000,8,585,0.5397
28ce8255fe63ed205f8b5a5d956e59e0,-5.6,10375,16217.25,372.25,3000,13,594,0.4037
28cf8de1a30b352fc4e679079c037bc4,-5.49,4875,10071,292.48,1300,15,527,0.2602
28cfa2a04a7cca7a8fe997bfa4e9340a,-8.85,13325,21122,426.19,1750,21,,0.4716
28d1dcb7ceb4c1e9bfc8398b0a20edb0,-7.09,9625,13957.5898,382.73,2500,11,472,0.099
28d3c4fcdf20baca4ae0965c7707a993,-3.18,11025,17126.7793,398.81,845,15,461,0.4233
28d73b27e278deaf55c1a0fea196af1e,0.32,11500,17776.5293,493.32,1500,7,493,0.2349
28d95c1962823378d9c9125f08085632,-8.05,8250,13467.6904,379.32,3750,27,424,0.2986
28dc034321210c22833ffa9cda3d2c9d,-5.65,12000,15550.5996,354.6,2700,12,,0.6095
28dcbffa6b0ca0a3caac341d05aa4e6a,-0.54,7250,11165.5,317.71,1500,9,488,0.7292
28e73c5cef7821412db2e0c714e17b09,-6.87,13250,22065.1992,465.63,1000,15,,0.4702
28ea54d2b308c84e83fc3b8486975415,-1.92,10325,17174.3594,464.72,2580,7,,0.0642
28eb433cea4d7e8ad2a3607e73d3612d,1.2,14250,19639.7305,520.9,1126,5,521,0.6864
28f1a58ace97b6f66a7478c1d86cc43a,-6.64,13425,21640.0195,524.63,2280,12,466,0
28f2bd856882901a5156f4064978092e,-10.51,16450,23158.75,508.75,3500,29,514,0.4312
28f51e1a2917f9229918c7d6cc2695f0,-1.92,10900,16243,439.7,2000,7,515,0
28f554751fb116dbfb45c4b59dab76b9,-8.08,6000,9537.6904,274.2,1250,25,527,0.3258
28f991ccee4355fb7d15dcc611db63d1,-4.81,12150,17505,400.23,2500,6,491,0.5797
28fc6809aa28ddac1bb8270f429d4a89,2.26,13150,16024.7998,382.49,1400,7,499,0.5748
2907a20351410592707b1e0cc4bd99f3,-3.7,15475,20094.8594,447.63,1000,3,496,0.7309
290c84ab2df132ef98650084914c707a,-10.72,15400,25385.6602,561.51,2500,20,526,0.5485
290cfb8a14b1f6bc9592caceaab8d9f9,-8.84,14350,20445.8496,455.15,1003,15,536,0.4519
291e766aded19e4fad6e51905fd3e2ed,-6.23,13400,18230.9297,405.8,2000,11,496,0.6227
291f64426117d05755a2ad885fa71f3c,-1.97,10975,15208.9102,376.04,1600,6,,0.6752
29287b1f68d7a5e12ba9c02580beffda,-10.68,11350,17071.5,372.67,750,26,498,0.2821
29299a4f03bf44b19bf4cf62d7181654,-7.41,12300,15374.8398,352.67,2000,46,,0.4351
2931d214ba3b0e5690226058d115ac6b,-10.49,8150,13648.0303,356.37,1200,20,546,0.4984
2933988e2441355a9b947d16f73b0357,-6.98,14875,18435,423.57,3000,45,,0.6817
293b2b42e29ea53fcc54687c240bf381,-4.11,15550,24445.8008,540.66,1260.7,15,494,0.5896
293bf5e23b2146e2ee11be0ee66d77b7,-6.04,11950,14148.0098,411.08,1500,21,500,0.5504
294183d1510ca41f48f285d3d8462700,-7.99,14225,20396.1895,439.66,3000,15,,0.6633
29482e30d4c233d7160e0057d19e04bf,-7.45,9475,14183.9902,338.08,3000,24,552,0.3148
294a6f437c4716646433d30f3c467880,2.15,6850,10879.8096,321.63,1576,12,524,0.8089
295f85976590427076e8579c07d194f8,-9.86,11550,15558.5098,343.98,500,17,,0.5686
295f86c398bc0591070c2a0319d73919,-2.96,17825,31228.5,686.97,1500,17,563,0.4829
29628b17d61e0adce91b18f0281adf92,-7.17,11875,17330.1602,443.9,3325,21,578,0.529
2972c0f727627d3dc8537c2fe49a72e6,-9.36,7125,12698.5303,350.23,1500,17,,0.261
297db93f8a54207168256e75e304aab5,-7.56,28975,37176.8281,821.87,2319.11,25,620,0.028
29815b1f351ac7698beb83f2a3e896f0,-8.94,15075,20756.6699,489.02,1500,30,,0.3908
298958b70dfce45f4d3e3538221f52ab,-7.21,8075,9750.7803,283.27,2000,29,457,0.0695
298ae03b7160198913636905c9680e2b,-7.09,16400,20274,462.41,4000,11,520,0.764
298bbd47b3680880db6c5083fbf3533e,-7.81,10425,16134.2305,432.12,3000,28,516,0.461
29968f2e939947a370c5ccb8f2e7b92b,-9.04,4475,8163.4102,223.57,4000,19,454,0.7397
2999489c422629c29c7f88f8420ba2dc,-3.55,12700,19391.0801,445.58,1000,7,521,0.4222
29a0a7b1419521d46d66facbbe5e1250,-3.18,10675,16406.5195,406.02,1130,15,,0.0225
29a12b8384883bc5523aa4ea93c56ba5,0.75,12775,21787.4707,497.57,2245,19,,0.5683
29a377173abf88deada5d2018c05e124,-3.79,13600,17104,408.69,1500,18,498,0.2069
29a8fcccd2de7fa186e08c46a670f50d,-6.88,12675,20570.8105,468.57,2961,30,487,0.5363
29a9318644028f9edc2e1af6f93c8929,-0.8,17025,15090.4902,388.14,9114,12,410,0
29b3a0f196c5db69a060a761e53bece3,-7.06,8650,14444.1602,378.19,2000,19,491,0.5915
29cce5597d00cda43791aea0a8cf50fe,-7.17,11875,14350,381.26,4000,30,,0.2471
29ce7c2fa7cb6576c7c92bf5fc60aa44,-5.38,12000,13907.8701,359.07,1013,35,477,0.4241
29d1f19cff454862be5f4f5969a79c4a,-12.85,11025,15102,398.25,2000,25,548,0.5851
29dbec955f826d4c8b0cb71ed297533c,-5.96,10550,18911,533.1,1500,8,,0.4926
29e02fded266d4a5cf50b3feb060eb34,-11.15,15975,21489.4492,493.51,1500,36,,0.336
29e81cb0cd5cef827f7fdf6f47a7c4d7,-4.28,5700,9680.9502,267,1851,10,507,0.397
29eab04ccb9070fe8e67d8083777b380,-5.49,11600,14960,340.26,677,13,,0.0683
29ed63bed85af6d9a415fbaece38dc6b,-7.44,11025,14915.7305,360.33,2000,20,516,0.3915
29f027bf5ace8c74e6edd220b3beecad,-3.18,12975,23192.9004,512.95,2285,15,631,0.4561
29f239f42f32fb51fb2e0848f9bd1662,-2.48,15125,22306.0098,502.93,1000,9,535,0.6904
29f67ddbac33b381bb0dc4c924f11e7b,-6.04,6950,11862,329.04,3000,22,547,0.077
29fa5104cca8f0ffd1ea17da77b5af9f,-3.52,10050,13427.75,348.53,2000,7,,0.5315
29fbe77c2d7073df78c03108b14e9f42,-2.58,17625,21095.8008,469.97,3000,15,,0.1695
29fe6241bccf7543388cff753f6d3f6c,-8.26,13750,20415.6309,454.89,1000,15,,0.4986
2a0017246032ebe5150d79203a27731f,-5.36,10650,15593,406.99,3600,7,515,0.5519
2a0118148982de638b3d268e2f403d89,-9.07,7650,14049.75,376.27,2000,17,480,0.0818
2a02be31e246649158640d5fc633e53f,-3.49,12750,16272,400.06,1700,28,549,0.4093
2a0cb438c3ce1202719834bccf10fffe,-10.21,12775,17417.5293,400,1510,17,519,0.5659
2a0e1ec54ba8bbf355343f1f45a0abf9,0.27,6825,9676,292.78,3000,6,499,0.7537
2a157bb07b81150376633d4e5a846919,-0.1,8975,12293.5596,347.91,1950,18,483,0.6941
2a1838354ec5b16d9400a489aecf080c,-2.86,10650,16770,415.01,1124,16,522,0.5712
2a185dd292c606d92f6c793143abe4a0,-8.53,13175,16692.5,385.53,2500,37,624,0.4065
2a190e414a316d462804471180e3c807,-0.76,,9616,270.84,1000,17,473,0.0288
2a21bc7428406df158ce0c1935014646,-7.06,19950,19959,473.26,3000,12,484,0.4598
2a2296e9b48cc5e36470cdc699416a68,-5.95,8925,14813,419.2,1890,12,472,0.3744
2a236c6c708e4133c10fdee14f0860aa,-0.4,25150,19056.0391,449.95,9292.98,13,539,0.7698
2a2b0d4aeb54b7fcc7a460eaccb23574,-6.93,7650,10411.8496,283.54,3000,15,,0.4498
2a2b40a00e59f00bcbf2e39d267fc309,-3.52,13100,21105.7695,522.38,2600,7,,0.6992
2a2bacbddb6e32cce2a5243292a906ec,1.04,9300,14366.9199,346.98,2500,18,562,0.5721
2a2d1e73f2b5298015a5c7576dc1f537,0.36,14250,18477.4395,424.2,1000,12,486,0.7437
2a36c1d213d9deaf2184c5f269049305,-8.02,20650,30866.4902,705.16,-3450,35,,0.4722
2a37763bc1cff1e2d2628486ab885a9f,-11.69,12750,20588.3398,455.14,1000,23,,0.517
2a377cd0602ed6f00f6cf4d4430e81d8,-6.42,10125,15110.9902,407.65,1500,17,453,0.3739
2a399d0351ad5fe8403782e94519613c,1.59,10575,13244,355.06,2500,7,483,0.9086
2a3fd995bfca4f85e23ca0981607d008,-8.77,8600,14140,376.81,2000,16,477,0.1763
2a4012d22ef87bbfbcd778fbbea7c66e,-6.68,22100,24024.5,662.6,6000,10,520,0.7615
2a467bc99bf5563ac34a759862b90f35,-4.17,12400,23189.4395,531.58,2150,6,539,0.5562
2a4cb2347dfbb63a2480200461a6a92a,-6.26,9125,15534,398.73,2500,33,,0.0687
2a4e2dd103c85e1074c278a3a4152cf9,-9.63,13100,21510.1699,478.79,1500,37,463,0.2513
2a541cc90341eba3cb17425be6dff1cc,0.08,12450,21428.0195,548.87,2000,20,483,0.147
2a59715b45cc50384742f11181e82820,-6.24,11850,13216,346.11,2000,14,544,0.7036
2a64253d126052e2d81403592232bb1a,-1.59,10600,14118.25,338.4,2105,15,478,0.731
2a6e2f4f55ce4722b7b21c2fcbe3c8b9,-3.91,13200,19043.0801,423.98,5000,9,524,0.6065
2a7580d26976a935a26c9a0f9c84f2a6,-5.7,9850,15660.0898,378.2,2000,12,504,0.6374
2a77cdbe36172dc329aab34fe2270faa,-10.25,10625,15227.8496,388.9,2500,31,549,0.4631
2a78bd87a3955fc8cf12c68077746271,3.05,14925,18629.3496,477.77,6000,6,,0.6177
2a7c0d1f0d64527426c7b752334a7737,-3.45,7850,15216.0098,349.61,2200,10,,0.6042
2a828fb90935a29448092de995127221,-11.96,,19512.9902,431.61,1000,28,562,0.5218
2a87c19cc6a941134110aed348708fb7,-1.89,13000,27236.8906,665.96,4897.61,7,493,0.5983
2a89e66be7e625fa25231d3a9dc6ff4f,-10.43,9375,14998,390.28,3000,28,,0.2146
2a8b10126421098fd29b1ac76c106e8d,-1.58,14350,20901,530.07,1000,7,,0.4151
2a8f939db4f0cf96cf53f8d683838f92,-4.81,9850,16065.8701,369.23,1000,6,,1
2a9104ef92725e8f56f0e57f8c32f529,-11.74,15975,21298.25,489.41,3300,33,513,0.049
2a9c0bbfd94c08297e960d5ec33bec30,-7.4,6450,7949,231.4,1000,29,537,0
2a9dd12c556cb17544e7855a49f2ac7d,-2.33,7100,10875,288.23,501,11,,0.3493
2aa03ebf213f3fa6c553b6927f2054eb,-6.28,7975,11682.0596,307.63,2000,32,469,0.0207
2aa2a23d3a38312d7322ae292016a1a4,-8.98,14925,12444.2002,284.95,5000,40,,0.0615
2aa3dd1651a86464536ba33aa4b2a296,-1.83,11175,15589,483.6,2000,5,526,0.7239
2aa8cd1dad2b07a7109283427ecd8be3,-8.57,10250,14997.9404,341.3,1300,29,592,0.1122
2aa9b2955a782a172634927ddcfb69a4,-1.93,12425,15561.8701,394.98,1550,26,469,0.3731
2aacef289b1abf6a7a6a7706c6555fd3,-1.92,8800,14817.0703,361.67,2000,7,,0.2921
2ab3428fb5ef58903208bcfd419e015f,-1.94,,24000.1406,530.7,12000,7,434,0.864
2ab847bf4a2d546bce4931e1ce88afbf,-10.38,12825,18398.0898,425.14,2400,24,,0.2434
2ab88954ed1321e7e24f18b0b499cf10,-0.36,7775,15620.8398,439.76,1310,13,565,0.1134
2abc96f98ca9646fccc596f2c23c0bfb,-0.5,13625,18151.2402,416.94,3000,6,491,0.678
2ac5242e689bc29c243307b940d09ad3,-8.18,9100,13410.4004,328.98,1600,29,566,0.2213
2acd41fb707f8ccb321fae0e1a0b2f77,-7.78,11700,16986.2793,378.13,1100,18,,0.4586
2ad52ed2bf05ce87430a738ebdb3d055,-1.93,11100,16784.4102,456.74,1450,4,519,0.5174
2ad67fa90720c62b4bd10b5ecb01c9fa,-6.71,11325,17877,442.49,1500,13,558,0.5753
2ad7a916dfc92664ffc4b03b59320229,-10.06,8850,14052.2695,396.95,2000,30,580,0.3167
2adec206717ff4c84a6b22672a338582,-8.27,5100,7824,211.67,750,25,475,0.3928
2ae0f3b27cddfd9fa8e241f4efb2d55a,-5.95,16750,23038.5293,572.23,2000,12,557,0.0815
2ae76f17676b97e48893f9b80eae5abc,-2.92,9900,15945.5,366.41,1000,9,557,0.4126
2ae921e0f28eeace8a25824636666d1c,-6.08,5700,9598.8096,261.95,1200,17,532,0.0499
2aead0fc4ed3f18385f862f35b136588,-6.12,9450,13799.0898,376.58,3040,26,481,0.1974
2aeff6f5184fc5912905de820f59e26d,-7.98,11300,18332.3496,449.8,2600,42,,0.3876
2af037a157d887a1dd5fba2616fe6917,-4.43,9300,12562.2305,320.64,1500,7,,0.6413
2af3bcea40f95641e4c298e2f300577b,-8.67,12500,19887.4902,460.16,1000,20,504,0.4137
2b0454de89382126b53805e68cc41594,-4.25,14750,21587.5996,480.52,930.88,9,,0.7888
2b087d0c3860caf04ee96b74076f79ba,-6.28,14100,23753.1191,580.7,-2988,32,611,0.4761
2b101918c1df1e5b27f4d9a304d19628,-2.64,14350,23659.5605,526.98,2000,8,,0.0284
2b13207c1ba87bf681465746c9c19afb,0.2,12600,15155,393.57,1100,6,491,0.885
2b1341c2503ae2cd8b7e848536b932b4,-0.38,7625,12794,298.14,600,17,506,0.1609
2b1e313923242811e298b0fff1a787a9,-8.84,7050,15616.79,426.56,3000,37,743,0.2303
2b2178f09cda267a01e6a9ff154975c1,-10.08,10300,13534,317.35,1000,19,532,0.3979
2b2240f92c257ba820595310e37bc617,-9.48,16975,19008.5996,459.05,6500,18,591,0.737
2b24411224c56db6dd440733d7613a41,-8.46,9150,12023.25,288.7,1000,17,538,0.0541
2b312481e054caf6a07e6ad99fcbeffd,-8.13,7400,11793.6104,308.24,4000,21,,0.4204
2b3453fb81bc6c5804c35245fbc2c7e9,-7.49,9150,15178.6504,357.63,2000,28,456,0.5637
2b37b5934ed061a18dc3753c976dfe4a,-7.89,11025,12388.75,328.76,3500,23,529,0.0343
2b419039a40965eb7d598dc5e0083c7a,-7.21,9200,14023.5996,370.7,1000,29,524,0.3139
2b4f1ee1bfce6348426b592676074e7b,-3.76,9575,17074,360.77,2000,27,562,0.0871
2b58e5ca0666077b6c8654787cbe3ddf,-9.3,23050,27898.6992,665.48,2000,38,,0.5211
2b5eaddf39f85cf7de930f6b9075f77f,-2.19,12875,19472.0195,414.03,5000,16,493,0.3802
2b6be5b9e182edabaf2066785459b7be,-4.56,21125,28968.0996,582.39,2533,5,580,0.4527
2b6dead093c4581f208dd941fe99b19d,-4.45,10475,11596,329.99,1212,6,549,0.2293
2b82ca80ca2b2891f5004be142df8247,-8.39,8925,13256.8799,336.48,1200,36,552,0.689
2b8c2faacbd9e90b496ef5d94c8186b0,-8.04,10600,14578.96,354.21,2075,19,,0.6236
2b8f07b85e1a2810d3cd2e4fb605f827,-0.58,16775,25337.7793,595.39,1000,9,,0.0603
2b8f83ddf6c8174f3501e93071d33e31,-1.15,13275,16938.9102,388.54,3000,7,,0.7258
2b8fbc97a136c2d9de8feaa4f94041a7,-7.24,8725,14750.7803,362.57,2500,12,537,0.1786
2b91eecef7c5a1c4b817feea524a738a,0.23,12650,18283.6699,444.84,2500,19,533,0.5559
2b9377a2482b76b102b3d6b361a54627,1.73,14225,19542.8496,467.32,2500,13,623,0.0637
2b96443defaad899ea39a51f0d8b73c4,-3.67,18075,22279.8008,581.72,4000,6,549,0.0789
2ba03c71273c5eb452df37eebadb6e37,-7.9,10850,20061.6309,478.54,1000,37,460,0.3486
2ba1904fb5bc67712c257024cf32392d,-8.02,12650,17543.4102,388.04,1550,27,488,0.3996
2ba807bcb2fcc6f7d890eae388ed04cf,-3.76,8525,13261,335.39,1000,27,556,0.5061
2bade9d2a6da29660c24149127829ba6,-1.88,10450,18196.5,402.49,800,5,589,0.5581
2bae0f8a50e5534f425c1cff50ed0f48,-4.24,9675,11645.5596,308.45,1250,18,549,0.5932
2bb4535a0064d62fbecba3e328450372,-1.08,12450,19828,443.87,3500,13,522,0.5186
2bb70a06726acfad1e064dde13f7a597,-0.7,8550,12870.7402,387.74,2000,10,465,0.0964
2bb846c6957906734a69762a0118d779,-1.37,8500,12874.25,354.84,2000,2,444,0.772
2bb8d6fe5c22c3e4b0fb7dd220890816,-2.59,8350,9624.3203,273.52,3000,9,556,0.811
2bc05ef241a42fb52619c79fb9929658,-3.66,11900,15097,401.11,1500,8,,0.5415
2bd45c9dab314929ba81cb17baabce7d,0,16575,21904.75,565.1,2000,10,,0.6293
2bd9268a4293513b476ea16e2cdb9250,-1.49,7525,15378.2998,369.1,3000,12,653,0.3692
2bddbd9dae60e314521ee218351d62f4,-5.74,16225,21838.0391,511.29,1500,9,498,0.805
2bdfb3370e06d5a7269b5aacc88fc72d,-3.59,17800,16228.5498,347.38,3250,15,,0.6227
2bebf003eb34019250ddab9e15503574,-7.58,16750,21656.5293,482.7,2500,43,,0.4026
2bec31dcc6b6555a1fe48d30f67a7673,-7.82,12850,18735.8906,496.01,2000,26,549,0.3195
2bf03d1578f81a47a9c01f8f57d37969,-7.14,10000,19037.0898,412.88,7007.91,47,,0.173
2bfa5f80c68975e483b5259286da3d7f,-1.22,15150,19090.4004,435.65,1800,5,441,0.4446
2bfd51400e85a0500cd8db574186294b,-4.59,24950,31117.8008,692.72,2200,6,516,0.798
2c03d3af86dbe943bbd26e7e63fe1634,-7.76,16425,21965.6094,494.79,2000,22,596,0.4494
2c05ad518cf3396d48ee96a19f83ac2b,-9.49,5100,8659,221.02,1700,18,470,0.0933
2c130496bc38aa16503faa5720d63143,-8.52,12275,15741.1904,536.42,7000,25,,0.0309
2c18c6ed9ed31939db40be47992ee854,-4.54,9275,17413,438.72,2800,10,533,0.3382
2c278b9899d8e4e4ae19300815dc52eb,-11.67,13050,22140.8691,507,1000,31,,0.206
2c35030683a2bc750e012bdcaccc1f7d,1.26,9050,12096,295.58,1100,5,,0.7797
2c39dd4e459f0a361f049f05ba25a195,1.1,7100,10967.3496,289.86,2000,11,560,0.3799
2c421ed348a6cf7f40fd14b161b3b5cd,-11.06,10650,17844.6406,394.67,4000,31,,0.3303
2c4554788086eb82610c05340c90d555,-8.35,16450,19917.7793,391.31,4700,33,,0.1778
2c50baf12d3280c8dc412f384d5f24ac,-7.45,10250,15064,390,1000,15,503,0.6654
2c5bc677835bf468865d61533706e946,-7.91,16600,21613.5195,494.41,1608.63,42,548,0.0151
2c5f28057a10a2e77a968e9521619d7f,-8.84,13325,17929.9902,386.47,3800,34,601,0.4149
2c67b9be1887bb4c2dc1b41997193595,-3.42,14100,25429,584.32,-304.35,5,566,0.5145
2c69630e8f188c075080c8c0ca76f63a,-9.49,13425,17941.9902,424.57,3000,18,450,0.6865
2c6f25a05e4a55f6343584bd40eda7f0,-5.63,18975,22781.1504,574.44,2000,13,,0.5439
2c7c5490483ded7c4f9b3c39840a3694,-0.1,13450,15291.9297,363.38,3700,18,488,0.9038
2c81eac1b6ea423d216205ad9bdf2e6e,-7.21,8700,15187.4697,350.55,3750,23,456,0.3341
2c82c8e6af7152ae69b2b301e17d6da8,0.56,10425,15948.6104,385.06,2050,20,493,0.4545
2c8309ac5c912d68b4600a9267e492e6,2.8,7875,12032.2998,292.92,3200,7,,0.1479
2c8458ae7a618bffb8c7d77e370f7b7a,-3.57,12100,22721,492.97,0.61,20,488,0.3232
2c84fdaa2207d2f690c74c649519d540,-8.88,9175,14223,357.81,1200,27,,0.3359
2c850bb040f2c9599e15ea286021bb37,-6.41,8825,13487.1602,327.09,2000,33,458,0.2499
2c8bcb0d1b529361c69460793f4aa50a,-7.38,8100,10726.4502,288.65,1000,22,513,0.478
2c90c5312415091495caf133ed6980c3,-7.03,13025,11437.7998,286.24,8000,13,421,0.1157
2c923e97cda5e530f251455ce1901239,-5.29,14350,18686.5,456.63,2500,11,,0.613
2c9cce1a198729c9d0e494b09f35c140,-4.28,12500,16998,417.06,1677,10,,0.5784
2ca90e413f0fae5710499cf8f1dae411,-9.07,13800,20069,446.71,1000,33,,0.5461
2cb0d9e93db9a18a6f2619e2f4083b8a,-11.63,7275,11865.6699,350.01,3000,29,,0
2cb37a7132b382bc3356e21752ba4520,1.6,15900,19695.3008,499.15,1400,5,496,0.7108
2cb5d28e32f3b26c5a65b700f00eacf9,-1.02,17150,24891.0801,526.11,3000,11,605,0.0635
2cbb8c93c713f912904dbf8133caeb34,-5.43,7800,13809,357.3,1400,18,561,0.5955
2cbce356386d5bed00970cff8363b2d2,-2.86,7500,10773.96,261.61,1000,16,506,0.6866
2cc039c306151287be8dd3ebaf628b61,-10.47,9650,18243.1992,432.43,2500,34,,0.273
2cc8608558a31235ac262b90162fe40c,-0.5,11475,14870.1396,348.2,1840,6,518,0.6769
2cc8a92adcd566fb4efcb93567057b14,-3.16,9125,12800,339.68,1000,4,510,0.4799
2cc98fe1af6f8ed4e0ca120d91a05107,-3.16,17300,25211,568.37,1300,4,605,0.6496
2cd0cc6c6771ab6c5853ec97f674d1fd,-6.59,11150,13203,360.91,2100,31,,0.255
2cd1dc1e9805b249c1cc3c6a1d42afea,-4.48,13625,13360,305.74,3000,7,504,0.0468
2cd7aa3fcf2239041d3b18bccbfa295d,-1.88,17750,21794.5195,460.71,3500,5,,0.817
2cdae87459e1e2c31e0b5534fad1e26b,-2.86,8900,19413,465.1,1300,23,532,0.2658
2ce1c24a8f6c0e56094557d0613b3938,-0.1,11575,14104,378.32,1500,18,549,0.4509
2ce7be51d919b829c1a742924d1d4940,-5.31,10500,13166.46,390.42,4300,8,474,0.6406
2cf234493c3f99e1e3852133e38c4894,-10.97,13925,15834.4297,350.64,2350,21,515,0.6712
2cf49448cc5350fbc9b787545f2202f0,-3.08,13800,16088.6504,342.23,5000,10,,0.8172
2cf96278a39ed0f82ef22f5b328b648d,-6.52,10625,15323.0303,340.58,2000,10,470,0.6148
2d0182e042ae91cdc72eaf75ed0e716b,-11.4,11475,16286.5,380.83,2000,37,548,0.0361
2d04f4a3a2731c41ab46815728dd7d78,-8.02,16875,19220.5508,508.86,3000,35,571,0.372
2d09861e2245323849cd86437ccbb28a,-2.59,10725,14229.75,352.55,3000,17,,0.2718
2d0aa433a6e34bf6d87e96b5a82a985b,-10.83,11125,14856.4404,358.79,1400,22,517,0.4414
2d0c691f8046afda5aec4a449ca243e1,-3.95,13100,23101.1699,513.7,3025.91,23,551,0.4003
2d11148942dbfe7332cbc775d2b1562c,-7.09,8550,13491.1201,381.88,2000,11,487,0.6533
2d119845a059832dc9414e1306f544b7,-3.45,7750,16122,367.56,1250,9,,0.0383
2d14192db4088e5ce75747f393dc72cc,-7.96,6750,12708,299.4,1000,21,591,0.1802
2d1527a21d3b22314f9a2ab17792fc83,-2.75,13250,20904.1191,476.78,1000,7,,0.6409
2d1fa773e1928fe73fe7fa5d3b0c4643,-7.33,12900,17378.0605,448.29,7000,22,555,0.5212
2d264c07bcb7a2cbf528849b47a28778,2.06,11500,17758.6895,494.23,1000,14,560,0.0713
2d2792da73e4c1663a0ea4c3175cbc0e,-7.66,14550,24042.0703,552.4,2500,22,529,0.5025
2d29db61e9f9ffdd8ab21e6419547558,-7.12,12425,16971.6191,372.96,2500,34,,0.3366
2d2c7702e014d348a37b5821a3dd46b4,-7.72,4800,8645,256.34,1500,25,,0.3909
2d32f3000a60e7b67cb64827d7cf5dc0,-2.76,11025,20788.6602,477.65,2000,5,,0.6097
2d33f7b446da96728eabc6a164c78fb0,-3.67,10700,15326.9004,348.58,745,6,,0.8023
2d3be4f604aa7fd92ba3f5b06f30b6a1,-1.84,9550,16123.0596,403.88,1000,8,489,0.613
2d423147b04b37b76b3952c456d6d309,-0.7,6750,10695.2002,310.41,6000,13,,0.0604
2d47552c99265b57f42975a8b87e43a1,1.44,24825,30611,794.66,2000,9,554,0.5378
2d4a7fba11518681a1f331e35a27d196,3.04,12475,14700.2305,358.89,4000,4,476,0.1893
2d4b73765ef759cc0514bad0f33f0718,-10.07,13100,20189.2695,424.27,1500,21,,0.0274
2d4d90a682c0b3c08e384d661b605f01,-3.37,18250,21436.6602,435.38,4000,21,,0
2d4fb49876ea0172c7bef992641064f5,-5.36,7250,11900,342.16,1079,7,522,0.4072
2d504c33ca7abcbe4710252271b0efb2,-6.77,9775,11536.6602,302.13,1000,22,533,0.4513
2d5113374c17bcb01c88b68db2cb934a,-5.31,14200,20645.1406,456.45,1500,8,574,0.6577
2d63d58e185b26674d3eb7df0c27f43c,-7.99,13275,18439,410.43,965,15,580,0.5321
2d68fb3d583e855dde3244240d031568,-6.16,9100,12188.6201,279,1800,19,,0.3466
2d72b795001da860cd432033db65512f,0.16,20500,31035.1895,708.67,-1000,11,596,0.6189
2d755425d0ce898a5f519402fa0fe1d8,-10.74,11300,16687.3008,366.71,1250,35,619,0.4315
2d77de152babac51d314e3a0c9f79607,-1.44,11525,14912.4004,368.88,3000,10,,0.025
2d7ab0dc516ca6283ac0261a3a89d7c8,-3.98,10100,15943,391.18,2450,6,475,0.4647
2d7c1602c8408525f42a4e027d172062,-7.09,20375,23104,534.25,5000,11,513,0.03
2d833bf8879771f4def2d608b300ca01,-0.43,8350,13435,378.74,1500,16,491,0.5734
2d8b6c7e23d526c3e459778b643ab9e8,-0.49,7925,14727,406.78,3000,14,,0.4353
2d9798424af7ae18d28ab6246dd1c007,-7.44,9550,13065.3701,347.17,2100,20,583,0.3042
2d9f243fc61aa6d33c288021fd558227,0.77,5475,10107.6602,277.26,1500,10,516,0.0483
2da5e88794af1a9bc3700a90ab488ee4,0,12375,16233,416.67,2000,22,416,0.5419
2da8f4d4b208386b1554f2c044b79dea,-7.6,13275,18719.4102,451.91,1200,28,596,0.2087
2dac8935c89842e8ef163f01de498228,0.98,10550,13184,349.57,6700,10,556,0.0599
2daee68812f6d19655f3da0f1e4ae72c,-5.69,11350,19737.9297,482.54,-433.76,10,465,0.5728
2db21aefd333bce9c87ab57a6992cc3b,-4.03,10150,11962.6602,318,5700,8,457,0.6137
2db6a48e584d81efb4a07307ba07832e,-2.35,14275,19044.5,500.08,2500,14,,0.4895
2db971274595ad7653303031d0c8d2ee,1.76,20275,27653.0703,618.79,2500,9,,0.5944
2dbe6e37ef46665085f59aeb3f91e5d9,1.1,8050,12298.6797,333.97,2000,11,,0.434
2dc1c25389b80abaef614fa4133fe54d,-1.17,9900,14062.5,377.3,1900,8,572,0.6656
2dc9b27af3e64f4106b6d09e5c332ec9,-3.76,11400,17102,405.04,2500,5,469,0.7457
2dd608a338425473a28aec35cc6defbc,-3.85,13350,18971.5195,463.87,1000,8,,0.5649
2ddb5ce6ba6dea87fe1d2f9afc75942b,-8.41,13575,17166.75,430.07,1500,20,527,0.503
2ddd6580f7c521632e8c9bb47f261920,-0.95,22450,35806.5,756.59,5400,10,456,0.4816
2de6259898ac4fc6cdf2efc147c7e0bf,-9.16,14200,21792,484.18,3000,19,,0.3547
2df09fe3dfe22528a0802043aac806cc,-2.35,7050,10905.9902,308.39,1200,14,526,0.0224
2df4eaf9fb39e56980f36e2b40ae3212,-7.26,13625,18888.4004,514.02,1800,14,449,0.6974
